sample_id,rep,delta_v,Value_High,Value_Low,LH_Ratio,theta_post,epsilon,p_high,p_low,learning_rate,extinction_rate,delta
3,4,0.3359966350069392,0.7685372773081515,0.43254064230121225,0.6388331192341035,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,5,0.27386497740087823,0.7174080071585329,0.4435430297576547,0.6419139886008479,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,6,0.3082346956595376,0.7460267455286881,0.4377920498691505,0.6251511120355772,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,7,0.34060672511483003,0.7682554209461739,0.4276486958313439,0.6241211774225791,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,8,0.3438919331693071,0.77089087477811,0.4269989416088029,0.6241113275520788,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,9,0.3178843770117876,0.7518135564095754,0.43392917939778775,0.6441573139301553,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,10,0.30942661799887305,0.7435170859316501,0.43409046793277706,0.6463047084331862,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,11,0.30505845412143556,0.7482319567552108,0.44317350263377525,0.6357944765376652,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,12,0.30603011195333274,0.7426112292029567,0.436581117249624,0.6479863347782806,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,13,0.35116902073034273,0.775304095360855,0.42413507463051225,0.618798820291496,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
3,14,0.3776004357923951,0.8016240349484337,0.4240235991560386,0.630272463068835,0.6836889090860107,0.6712380191408013,0.9027544952777525,0.5,0.5888846368038196,0.438951626746782,0.5325950215229038
