theta_post,p_high_post,delta_v,Value_High,Value_Low,LH_Ratio,reward_contrast
0.55,0.875,0.6897030610743682,0.849840998581257,0.16013793750688887,0.29803024423369,1.75
0.55,0.9,0.7139962768276781,0.874126015163496,0.16012973833581784,0.29793246471603124,1.8
0.55,0.925,0.7382816299606942,0.8984092360287814,0.16012760606808704,0.2977788383883745,1.85
0.55,0.95,0.7625641458694681,0.9226912432602894,0.16012709739082137,0.29772852442731346,1.9
0.55,0.975,0.7868454943762833,0.9469725917671046,0.16012709739082137,0.29772852442731346,1.95
0.55,1.0,0.8111294599414244,0.9712544387678783,0.16012497882645388,0.2977206130349083,2.0
0.6000000000000001,0.5,0.26112076353076724,0.450854038657298,0.18973327512653076,0.30287662444571983,1.0
0.6000000000000001,0.5249999999999999,0.30875251280372834,0.4846012442974896,0.1758487314937613,0.28299483922460583,1.0499999999999998
0.6000000000000001,0.55,0.3512743964627379,0.5167233471455556,0.16544895068281776,0.26658922872945834,1.1
0.6000000000000001,0.575,0.3918850537547936,0.5482585939540444,0.15637354019925082,0.25216360116795805,1.15
0.6000000000000001,0.6,0.42395090608144115,0.5760250936017297,0.15207418752028862,0.24406382454147169,1.2
0.6000000000000001,0.625,0.4534985513915791,0.6025084299803901,0.14900987858881115,0.2386490330777391,1.25
0.6000000000000001,0.6499999999999999,0.4806786466697267,0.6282168486030537,0.147538201933327,0.23534584373654938,1.2999999999999998
0.6000000000000001,0.675,0.5061680212860051,0.6530998788454947,0.1469318575594895,0.23392301670635515,1.35
0.6000000000000001,0.7,0.5320684320470072,0.6782737207685907,0.14620528872158356,0.2323498334820473,1.4
0.6000000000000001,0.725,0.5578217253581343,0.7032360646603755,0.14541433930224124,0.23066668577104657,1.45
0.6000000000000001,0.75,0.5823552197271804,0.7275109332130114,0.14515571348583095,0.22983619052742435,1.5
0.6000000000000001,0.775,0.6066141362338547,0.751761024251571,0.14514688801771625,0.22953312732981307,1.55
0.6000000000000001,0.8,0.6314901346131918,0.7762611487170458,0.14477101410385396,0.2288576434854206,1.6
0.6000000000000001,0.825,0.6556998080105919,0.8004933221144459,0.14479351410385394,0.2288576434854206,1.65
0.6000000000000001,0.85,0.6799571976838379,0.8247506957578719,0.14479349807403386,0.22868503949073332,1.7
0.6000000000000001,0.875,0.7042670622710249,0.849040397381277,0.14477333511025198,0.22839679729620901,1.75
0.6000000000000001,0.9,0.7285258591158359,0.8732988105233528,0.14477295140751695,0.22832890114338927,1.8
0.6000000000000001,0.925,0.7527841594415873,0.8975571108156783,0.1447729513740912,0.2283215546843825,1.85
0.6000000000000001,0.95,0.7770424823462124,0.9218154152391393,0.14477293289292706,0.22826137172819574,1.9
0.6000000000000001,0.975,0.8013009145001904,0.9460737252506327,0.14477281075044218,0.22824427479004616,1.95
0.6000000000000001,1.0,0.8255593974596026,0.9703320457610021,0.1447726483013994,0.22816952756434486,2.0
0.65,0.5,0.3173119099277823,0.46857976344776875,0.15126785351998642,0.20933397690549968,1.0
0.65,0.5249999999999999,0.35558319231852326,0.498106683788727,0.14252349147020368,0.19618067820674392,1.0499999999999998
0.65,0.55,0.3920558187285426,0.5272557114854924,0.13519989275694988,0.18675779929167063,1.1
0.65,0.575,0.4255043961988325,0.5553684537733183,0.12986405757448588,0.17939067860937713,1.15
0.65,0.6,0.4560249027271898,0.5823394672819667,0.12631456455477688,0.17631126221120655,1.2
